"subind","groups","runnum","first","cond_type","N","rt_median","acc_avg","city","sense","active","ID","subtype","rep","city.sense","city.active","subtype.sense","groups.sense","ID2"
"2569_2","H_third","2",1,"passive_s",8,3.51563601392,0.875,"houston","sense","passive","2","i","r","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2569_2","H_third","3",1,"active_ns",8,4.940257332605,1,"houston","nonsense","active","2","i","r","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2569_2","H_third","3",1,"active_s",8,3.536967459645,1,"houston","sense","active","2","i","r","houstonsense","houstonactive","isense","H_thirdsense","1"
"2569_2","H_third","3",1,"passive_ns",8,4.360880647425,0.75,"houston","nonsense","passive","2","i","r","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2569_2","H_third","3",1,"passive_s",8,3.67353079235,0.875,"houston","sense","passive","2","i","r","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2798_1","H_third","2",1,"active_ns",8,5.09196982754,0.875,"houston","nonsense","active","1","i","u","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2798_1","H_third","2",1,"active_s",8,5.51909130169,0.375,"houston","sense","active","1","i","u","houstonsense","houstonactive","isense","H_thirdsense","1"
"2798_1","H_third","2",1,"passive_ns",8,5.63340303139,1,"houston","nonsense","passive","1","i","u","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2798_1","H_third","2",1,"passive_s",8,6.06115174856,0.375,"houston","sense","passive","1","i","u","houstonsense","houstonpassive","isense","H_thirdsense","1"
"8957","H_control_first","1",1,"active_ns",7,5.52437298913,0.714285714285714,"houston","nonsense","active","c","c","u","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8957","H_control_first","1",1,"active_s",8,5.04439976183,0.5,"houston","sense","active","c","c","u","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8957","H_control_first","1",1,"passive_ns",8,6.6126448426,0.75,"houston","nonsense","passive","c","c","u","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8957","H_control_first","1",1,"passive_s",8,5.76582467284,0.5,"houston","sense","passive","c","c","u","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8957","H_control_first","2",1,"active_ns",8,5.23122207309,0.75,"houston","nonsense","active","c","c","u","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8957","H_control_first","2",1,"active_s",8,5.57259149477,0.625,"houston","sense","active","c","c","u","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8957","H_control_first","2",1,"passive_ns",8,5.41003707323,0.875,"houston","nonsense","passive","c","c","u","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8957","H_control_first","2",1,"passive_s",8,5.61635414078,0.5,"houston","sense","passive","c","c","u","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8957","H_control_first","3",1,"active_ns",8,3.77546853201,0.875,"houston","nonsense","active","c","c","u","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8957","H_control_first","3",1,"active_s",8,5.246777774395,0.75,"houston","sense","active","c","c","u","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8957","H_control_first","3",1,"passive_ns",8,5.41503877813,0.75,"houston","nonsense","passive","c","c","u","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8957","H_control_first","3",1,"passive_s",8,5.736785230135,0.25,"houston","sense","passive","c","c","u","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8960","H_control_first","1",1,"active_ns",8,4.48227045211,0.75,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8960","H_control_first","1",1,"active_s",8,4.3985128935,1,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8960","H_control_first","1",1,"passive_ns",8,7.31591046305,0.875,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8960","H_control_first","1",1,"passive_s",8,4.30254855213,0.75,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8960","H_control_first","2",1,"active_ns",8,5.134185116055,0.75,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8960","H_control_first","2",1,"active_s",8,4.10327659699,0.5,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8960","H_control_first","2",1,"passive_ns",8,7.29543938728,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8960","H_control_first","2",1,"passive_s",8,4.81849453631,0.625,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8960","H_control_first","3",1,"active_ns",8,7.33808963494,0.875,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8960","H_control_first","3",1,"active_s",8,4.33519302316,0.875,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8960","H_control_first","3",1,"passive_ns",8,6.24099347739,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8960","H_control_first","3",1,"passive_s",8,4.63228360955,0.75,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8960","H_control_second","1",1,"active_ns",8,3.77872142615,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8960","H_control_second","1",1,"active_s",8,4.711056707935,0.75,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8960","H_control_second","1",1,"passive_ns",7,3.85629764613,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8960","H_control_second","1",1,"passive_s",8,4.05073930281,0.625,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8960","H_control_second","2",1,"active_ns",8,4.06594418266,0.875,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8960","H_control_second","2",1,"active_s",8,3.29535524545,0.5,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8960","H_control_second","2",1,"passive_ns",8,3.765286471445,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8960","H_control_second","2",1,"passive_s",8,4.42350304121,0.625,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8960","H_control_second","3",1,"active_ns",8,3.79355272318,0.875,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8960","H_control_second","3",1,"active_s",8,4.262377820045,0.75,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8960","H_control_second","3",1,"passive_ns",8,3.659074960745,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8960","H_control_second","3",1,"passive_s",8,4.39692887663,0.75,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8961","H_control_first","1",1,"active_ns",8,3.26722577214,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8961","H_control_first","1",1,"active_s",8,3.051263825185,0.75,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8961","H_control_first","1",1,"passive_ns",8,3.397369816445,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8961","H_control_first","1",1,"passive_s",8,3.53283946188,0.875,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8961","H_control_first","2",1,"active_ns",8,3.05551905102,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8961","H_control_first","2",1,"active_s",8,2.30390933933,1,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8961","H_control_first","2",1,"passive_ns",8,3.673676590985,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8961","H_control_first","2",1,"passive_s",8,3.01802134271,0.875,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8961","H_control_first","3",1,"active_ns",8,3.59004507509,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8961","H_control_first","3",1,"active_s",8,2.060752392045,1,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8961","H_control_first","3",1,"passive_ns",8,3.58996842215,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8961","H_control_first","3",1,"passive_s",8,2.733158085225,0.75,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8961","H_control_second","1",1,"active_ns",8,2.430069090105,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8961","H_control_second","1",1,"active_s",8,2.07419658951,0.875,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8961","H_control_second","1",1,"passive_ns",8,2.679146690225,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8961","H_control_second","1",1,"passive_s",8,3.19153952471,0.625,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8961","H_control_second","2",1,"active_ns",8,2.855745273025,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8961","H_control_second","2",1,"active_s",8,2.429354916715,1,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8961","H_control_second","2",1,"passive_ns",8,2.65358599991,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8961","H_control_second","2",1,"passive_s",8,2.82234131917,0.75,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8961","H_control_second","3",1,"active_ns",8,2.771531488035,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8961","H_control_second","3",1,"active_s",8,2.25652298117,1,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8961","H_control_second","3",1,"passive_ns",8,3.028612769065,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8961","H_control_second","3",1,"passive_s",8,2.510280343185,1,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8963","H_control_first","1",1,"active_ns",8,3.02585100242,0.875,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8963","H_control_first","1",1,"active_s",8,2.999439138305,1,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8963","H_control_first","1",1,"passive_ns",8,3.71178386417,0.875,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8963","H_control_first","1",1,"passive_s",8,4.157290984685,1,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8963","H_control_first","2",1,"active_ns",8,3.24008910569,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8963","H_control_first","2",1,"active_s",8,3.14389688047,1,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8963","H_control_first","2",1,"passive_ns",8,3.867340306535,0.75,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8963","H_control_first","2",1,"passive_s",8,3.59529887666,1,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8963","H_control_first","3",1,"active_ns",8,3.43500029831,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8963","H_control_first","3",1,"active_s",8,3.159376979265,1,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8963","H_control_first","3",1,"passive_ns",8,3.73542263368,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8963","H_control_first","3",1,"passive_s",8,3.79450335786,0.875,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8963","H_control_second","1",1,"active_ns",8,3.448579309395,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8963","H_control_second","1",1,"active_s",8,3.3485313821,0.875,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8963","H_control_second","1",1,"passive_ns",8,4.11724110273,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8963","H_control_second","1",1,"passive_s",8,3.097857614455,1,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8963","H_control_second","2",1,"active_ns",8,3.64049887847,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8963","H_control_second","2",1,"active_s",8,3.37007633992,1,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8963","H_control_second","2",1,"passive_ns",8,4.8149931428,0.875,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8963","H_control_second","2",1,"passive_s",8,3.712172900175,0.75,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8963","H_control_second","3",1,"active_ns",8,4.20461516518,0.875,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8963","H_control_second","3",1,"active_s",8,4.384387160855,1,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8963","H_control_second","3",1,"passive_ns",8,4.52722511248,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8963","H_control_second","3",1,"passive_s",8,4.15996059926,1,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8967","H_control_second","1",1,"active_ns",8,3.28806204209,1,"houston","nonsense","active","c","c","u","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8967","H_control_second","1",1,"active_s",8,3.36453066406,1,"houston","sense","active","c","c","u","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8967","H_control_second","1",1,"passive_ns",8,4.01349387003,1,"houston","nonsense","passive","c","c","u","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8967","H_control_second","1",1,"passive_s",8,2.707608911675,1,"houston","sense","passive","c","c","u","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8967","H_control_second","2",1,"active_ns",8,2.94003343439,1,"houston","nonsense","active","c","c","u","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8967","H_control_second","2",1,"active_s",8,2.58519625418,0.875,"houston","sense","active","c","c","u","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8967","H_control_second","2",1,"passive_ns",8,3.713776612285,1,"houston","nonsense","passive","c","c","u","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8967","H_control_second","2",1,"passive_s",8,3.20984959266,0.875,"houston","sense","passive","c","c","u","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8967","H_control_second","3",1,"active_ns",8,2.78685457937,1,"houston","nonsense","active","c","c","u","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8967","H_control_second","3",1,"active_s",8,2.97129984389,0.75,"houston","sense","active","c","c","u","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8967","H_control_second","3",1,"passive_ns",8,2.946464477245,1,"houston","nonsense","passive","c","c","u","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8967","H_control_second","3",1,"passive_s",8,3.224360481355,1,"houston","sense","passive","c","c","u","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8972","H_control_first","1",1,"active_ns",8,3.049379706335,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8972","H_control_first","1",1,"active_s",8,2.59249562803,0.875,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8972","H_control_first","1",1,"passive_ns",8,3.66955246715,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8972","H_control_first","1",1,"passive_s",8,3.91243700852,0.625,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8972","H_control_first","2",1,"active_ns",8,3.11321357084,0.875,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8972","H_control_first","2",1,"active_s",8,4.79726207852,0.75,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8972","H_control_first","2",1,"passive_ns",8,4.427503992655,1,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8972","H_control_first","2",1,"passive_s",8,3.86974326899,1,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8972","H_control_first","3",1,"active_ns",8,3.283169847225,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_firstnonsense","c"
"8972","H_control_first","3",1,"active_s",8,3.22525680608,0.75,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_firstsense","c"
"8972","H_control_first","3",1,"passive_ns",8,3.35467766777,0.875,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_firstnonsense","c"
"8972","H_control_first","3",1,"passive_s",8,3.40170959083,0.875,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_firstsense","c"
"8972","H_control_second","1",1,"active_ns",8,3.94212051264,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8972","H_control_second","1",1,"active_s",8,3.23992567036,0.875,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8972","H_control_second","1",1,"passive_ns",8,3.639616016195,0.75,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8972","H_control_second","1",1,"passive_s",8,3.65915402025,0.625,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8972","H_control_second","2",1,"active_ns",8,3.946559073335,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8972","H_control_second","2",1,"active_s",8,2.86227561235,0.875,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8972","H_control_second","2",1,"passive_ns",8,3.46787451677,0.875,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8972","H_control_second","2",1,"passive_s",8,4.14168248457,0.75,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8972","H_control_second","3",1,"active_ns",8,3.04939076719,1,"houston","nonsense","active","c","c","r","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8972","H_control_second","3",1,"active_s",8,3.78930715227,0.875,"houston","sense","active","c","c","r","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8972","H_control_second","3",1,"passive_ns",8,5.45674719703,0.75,"houston","nonsense","passive","c","c","r","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8972","H_control_second","3",1,"passive_s",8,3.73041023546,1,"houston","sense","passive","c","c","r","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8974","H_control_second","1",1,"active_ns",8,3.16857815338,0.75,"houston","nonsense","active","c","c","u","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8974","H_control_second","1",1,"active_s",8,3.385805675155,1,"houston","sense","active","c","c","u","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8974","H_control_second","1",1,"passive_ns",8,2.95519981414,1,"houston","nonsense","passive","c","c","u","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8974","H_control_second","1",1,"passive_s",8,3.48564498304,0.875,"houston","sense","passive","c","c","u","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"8974","H_control_second","2",1,"active_ns",8,4.090197188615,1,"houston","nonsense","active","c","c","u","houstonnonsense","houstonactive","cnonsense","H_control_secondnonsense","c"
"8974","H_control_second","2",1,"active_s",8,2.96398414494,1,"houston","sense","active","c","c","u","houstonsense","houstonactive","csense","H_control_secondsense","c"
"8974","H_control_second","2",1,"passive_ns",8,3.996627322715,1,"houston","nonsense","passive","c","c","u","houstonnonsense","houstonpassive","cnonsense","H_control_secondnonsense","c"
"8974","H_control_second","2",1,"passive_s",8,3.049426553985,1,"houston","sense","passive","c","c","u","houstonsense","houstonpassive","csense","H_control_secondsense","c"
"c_018","A_control","1",1,"active_ns",8,4.15076601505,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_018","A_control","1",1,"active_s",8,4.40786409378,0.625,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_018","A_control","1",1,"passive_ns",7,4.53963112831,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_018","A_control","1",1,"passive_s",8,3.62466394901,0.5,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_018","A_control","2",1,"active_ns",8,4.36676204205,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_018","A_control","2",1,"active_s",8,4.262991070745,0.75,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_018","A_control","2",1,"passive_ns",8,5.102694034575,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_018","A_control","2",1,"passive_s",8,4.40212607384,0.625,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_018","A_control","3",1,"active_ns",8,4.53246951103,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_018","A_control","3",1,"active_s",8,4.26067590714,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_018","A_control","3",1,"passive_ns",8,5.482008457185,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_018","A_control","3",1,"passive_s",8,4.39264822006,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_032","A_control","1",1,"active_ns",8,4.844091653825,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_032","A_control","1",1,"active_s",8,3.22115445137,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_032","A_control","1",1,"passive_ns",8,4.61464214325,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_032","A_control","1",1,"passive_s",8,4.2492095232,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_032","A_control","2",1,"active_ns",8,4.36336803436,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_032","A_control","2",1,"active_s",8,3.69406449795,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_032","A_control","2",1,"passive_ns",8,4.56101202965,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_032","A_control","2",1,"passive_s",8,3.5741019249,0.625,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_032","A_control","3",1,"active_ns",8,3.77836084366,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_032","A_control","3",1,"active_s",8,3.91113948822,0.5,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_032","A_control","3",1,"passive_ns",8,4.23277497292,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_032","A_control","3",1,"passive_s",8,4.74646353722,0.5,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_037","A_control","1",1,"active_ns",8,2.93185353279,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_037","A_control","1",1,"active_s",8,2.95568799973,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_037","A_control","1",1,"passive_ns",8,3.11322188377,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_037","A_control","1",1,"passive_s",8,3.66295492649,0.75,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_037","A_control","2",1,"active_ns",8,3.176707983015,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_037","A_control","2",1,"active_s",8,3.78125345707,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_037","A_control","2",1,"passive_ns",8,3.73235297203,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_037","A_control","2",1,"passive_s",8,3.51440048218,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_039","A_control","1",1,"active_ns",8,4.90693378448,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_039","A_control","1",1,"active_s",8,4.428172945975,0.75,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_039","A_control","1",1,"passive_ns",8,4.601682901385,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_039","A_control","1",1,"passive_s",8,3.90643882751,0.625,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_039","A_control","2",1,"active_ns",8,3.55359005928,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_039","A_control","2",1,"active_s",8,2.357166051865,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_039","A_control","2",1,"passive_ns",8,3.53855907917,0.75,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_039","A_control","2",1,"passive_s",8,3.0196378231,0.625,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
