"","TrialNum","Onset","TrueOns","cond","Stim","Resp","RT","StopTrial","SSD","correct","subind","runnum","first","group_num","group"
"273",16,48,48,1,1,"4",0.492997,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"274",17,51,51,1,1,"4",0.489898,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"275",18,56,56.01,3,1,"0",0,1,0.1,4,"ldrc_0_018","1",1,1,"A_first"
"276",19,58,58.01,3,1,"0",0,1,0.15,4,"ldrc_0_018","1",1,1,"A_first"
"277",20,61,61.01,0,0,"1",0.549989,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"278",21,63,63.01,3,1,"0",0,1,0.2,4,"ldrc_0_018","1",1,1,"A_first"
"279",22,66,66.01,1,1,"4",0.447204,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"280",23,69,69.01,1,1,"4",0.515086,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"281",24,71,71.01,0,0,"1",0.73116,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"282",25,73,73.01,0,0,"1",0.631553,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"283",26,75,75.01,0,0,"1",0.701594,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"284",27,77,77.01,1,1,"4",0.544909,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"285",28,79,79.02,1,1,"4",0.44439,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"286",29,81,81.02,1,1,"4",0.470434,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"287",30,83,83.02,0,0,"1",0.573695,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"288",31,86,86,2,0,"1",0.538179,1,0.25,3,"ldrc_0_018","1",1,1,"A_first"
"289",32,88,88,2,0,"0",0,1,0.2,4,"ldrc_0_018","1",1,1,"A_first"
"290",33,90,90,3,1,"4",0.45565,1,0.25,3,"ldrc_0_018","1",1,1,"A_first"
"291",34,93,93,1,1,"4",0.551502,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"292",35,95,95.01,1,1,"4",0.495047,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"293",36,97,97.01,1,1,"4",0.500962,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"294",37,100,100.01,0,0,"1",0.602822,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"295",38,103,103.01,0,0,"1",0.91072,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"296",39,105,105.01,0,0,"1",0.559903,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"297",40,108,108.01,0,0,"1",0.577833,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"298",41,110,110.01,0,0,"1",0.913087,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"299",42,112,112.01,2,0,"1",0.346257,1,0.2,3,"ldrc_0_018","1",1,1,"A_first"
"300",43,114,114.01,3,1,"4",0.559546,1,0.15,3,"ldrc_0_018","1",1,1,"A_first"
"301",44,116,116.01,3,1,"0",0,1,0.1,4,"ldrc_0_018","1",1,1,"A_first"
"302",45,121,121.02,1,1,"4",0.47885,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"303",46,123,123.02,1,1,"4",0.495071,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"304",47,125,125.02,1,1,"4",0.388373,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"305",48,128,128,0,0,"1",0.730745,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"306",49,130,130,3,1,"0",0,1,0.15,4,"ldrc_0_018","1",1,1,"A_first"
"307",50,132,132,0,0,"1",0.501224,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"308",51,134,134,1,1,"4",0.49354,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"309",52,136,136.01,0,0,"1",0.686796,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"310",53,139,139.01,2,0,"0",0,1,0.2,4,"ldrc_0_018","1",1,1,"A_first"
"311",54,144,144.01,0,0,"1",0.561763,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"312",55,147,147.01,0,0,"1",0.778735,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"313",56,149,149.01,1,1,"4",0.657794,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"314",57,153,153.01,1,1,"4",0.544353,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"315",58,155,155.01,0,0,"1",0.57973,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"316",59,157,157.01,3,1,"4",0.432815,1,0.25,3,"ldrc_0_018","1",1,1,"A_first"
"317",60,163,163.02,1,1,"4",0.706483,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"318",61,165,165.02,0,0,"1",0.657696,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"319",62,167,167,0,0,"1",0.602581,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"320",63,169,169,1,1,"4",0.613898,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"321",64,174,174,0,0,"1",0.421945,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"322",65,177,177.01,0,0,"1",0.555898,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"323",66,179,179.01,1,1,"4",0.442982,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"324",67,181,181.01,0,0,"1",0.752504,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"325",68,183,183.01,1,1,"4",0.472451,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"326",69,186,186.01,3,1,"0",0,1,0.2,4,"ldrc_0_018","1",1,1,"A_first"
"327",70,188,188.01,3,1,"0",0,1,0.25,4,"ldrc_0_018","1",1,1,"A_first"
"328",71,192,192.01,0,0,"0",0,0,0,5,"ldrc_0_018","1",1,1,"A_first"
"329",72,195,195.01,0,0,"1",0.593905,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"330",73,197,197.01,3,1,"4",0.467105,1,0.3,3,"ldrc_0_018","1",1,1,"A_first"
"331",74,199,199.01,1,1,"4",0.41452,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"332",75,203,203.02,0,0,"1",0.399819,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"333",76,206,206.02,0,0,"1",0.965715,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"334",77,208,208,1,1,"4",0.437548,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"335",78,210,210,0,0,"1",0.661772,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"336",79,214,214,3,1,"4",0.408241,1,0.25,3,"ldrc_0_018","1",1,1,"A_first"
"337",80,217,217.01,2,0,"0",0,1,0.2,4,"ldrc_0_018","1",1,1,"A_first"
"338",81,219,219.01,0,0,"1",0.746437,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"339",82,221,221.01,1,1,"4",0.672549,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"340",83,223,223.01,0,0,"1",0.538835,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"341",84,225,225.01,0,0,"1",0.573133,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"342",85,227,227.01,1,1,"4",0.608309,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"343",86,230,230.01,1,1,"4",0.676227,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"344",87,232,232.01,1,1,"4",0.640404,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"345",88,234,234.01,0,0,"1",0.830703,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"346",89,238,238.01,0,0,"1",0.575102,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"347",90,240,240.01,0,0,"1",0.696273,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"348",91,242,242.02,0,0,"1",0.514595,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"349",92,249,249.02,1,1,"4",0.682847,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"350",93,253,253,1,1,"4",0.514008,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"351",94,257,257,2,0,"0",0,1,0.25,4,"ldrc_0_018","1",1,1,"A_first"
"352",95,259,259.01,3,1,"4",0.599172,1,0.3,3,"ldrc_0_018","1",1,1,"A_first"
"353",96,261,261.01,2,0,"1",0.605114,1,0.25,3,"ldrc_0_018","1",1,1,"A_first"
"354",97,265,265.01,0,0,"1",0.558281,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"355",98,271,271.01,2,0,"0",0,1,0.2,4,"ldrc_0_018","1",1,1,"A_first"
"356",99,276,276.01,2,0,"1",0.69421,1,0.25,3,"ldrc_0_018","1",1,1,"A_first"
"357",100,278,278.01,2,0,"0",0,1,0.2,4,"ldrc_0_018","1",1,1,"A_first"
"358",101,280,280.01,1,1,"4",0.80171,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"359",102,282,282.02,1,1,"4",0.764003,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"360",103,284,284.02,0,0,"1",0.48416,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"361",104,286,286.02,1,1,"4",0.655492,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"362",105,288,288.02,1,1,"4",0.617711,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"363",106,291,291,2,0,"0",0,1,0.25,4,"ldrc_0_018","1",1,1,"A_first"
"364",107,295,295,0,0,"1",0.982746,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"365",108,298,298.01,2,0,"0",0,1,0.3,4,"ldrc_0_018","1",1,1,"A_first"
"366",109,300,300.01,2,0,"1",0.578833,1,0.35,3,"ldrc_0_018","1",1,1,"A_first"
"367",110,302,302.01,0,0,"1",0.640909,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"368",111,305,305.01,1,1,"4",0.45885,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"369",112,307,307.01,1,1,"4",0.760081,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"370",113,309,309.01,0,0,"4",0.405376,0,0,0,"ldrc_0_018","1",1,1,"A_first"
"371",114,312,312.01,3,1,"4",0.459194,1,0.3,3,"ldrc_0_018","1",1,1,"A_first"
"372",115,317,317.01,0,0,"1",0.925307,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"373",116,319,319.01,1,1,"4",0.746699,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"374",117,321,321.01,0,0,"1",0.75488,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"375",118,323,323.02,0,0,"1",0.861963,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"376",119,325,325.02,1,1,"4",0.543204,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"377",120,329,329.02,2,0,"0",0,1,0.25,4,"ldrc_0_018","1",1,1,"A_first"
"378",121,331,331,1,1,"4",0.623624,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"379",122,335,335,1,1,"4",0.641142,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"380",123,337,337,1,1,"4",0.562269,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"381",124,339,339.01,1,1,"4",0.755601,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"382",125,341,341.01,1,1,"4",0.945859,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"383",126,343,343.01,1,1,"4",0.399979,0,0,1,"ldrc_0_018","1",1,1,"A_first"
"384",127,348,348.01,2,0,"0",0,1,0.3,4,"ldrc_0_018","1",1,1,"A_first"
"385",0,0,0.02,0,0,"1",0.849388,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"386",1,2,2.02,0,0,"1",0.57349,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"387",2,6,6.02,0,0,"1",0.535909,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"388",3,8,8,1,1,"4",0.487873,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"389",4,10,10,1,1,"4",0.396175,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"390",5,12,12,1,1,"4",0.782358,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"391",6,14,14.01,1,1,"4",0.580637,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"392",7,16,16.01,1,1,"4",0.566968,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"393",8,19,19.01,1,1,"4",0.526672,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"394",9,21,21.01,0,0,"1",0.529914,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"395",10,24,24.01,2,0,"1",0.476915,1,0.25,3,"ldrc_0_018","2",1,1,"A_first"
"396",11,29,29.01,3,1,"4",0.520919,1,0.2,3,"ldrc_0_018","2",1,1,"A_first"
"397",12,31,31.01,0,0,"1",0.708151,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"398",13,33,33.01,1,1,"4",0.387402,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"399",14,35,35.01,3,1,"0",0,1,0.15,4,"ldrc_0_018","2",1,1,"A_first"
"400",15,38,38.02,1,1,"4",0.628379,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"401",16,40,40.02,1,1,"4",0.525651,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"402",17,42,42.02,3,1,"4",0.414907,1,0.2,3,"ldrc_0_018","2",1,1,"A_first"
"403",18,44,44.02,1,1,"4",0.542895,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"404",19,46,46,1,1,"4",0.439963,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"405",20,52,52,1,1,"4",0.733647,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"406",21,55,55.01,1,1,"4",0.705686,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"407",22,57,57.01,1,1,"4",0.894977,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"408",23,59,59.01,0,0,"1",0.627061,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"409",24,61,61.01,0,0,"1",0.747262,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"410",25,63,63.01,1,1,"4",0.622721,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"411",26,65,65.01,0,0,"1",0.474726,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"412",27,68,68.01,1,1,"4",0.552669,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"413",28,71,71.01,0,0,"1",0.500394,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"414",29,73,73.01,1,1,"4",0.75771,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"415",30,80,80.02,2,0,"0",0,1,0.15,4,"ldrc_0_018","2",1,1,"A_first"
"416",31,87,87.02,2,0,"0",0,1,0.2,4,"ldrc_0_018","2",1,1,"A_first"
"417",32,89,89,1,1,"4",0.491069,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"418",33,91,91,3,1,"0",0,1,0.25,4,"ldrc_0_018","2",1,1,"A_first"
"419",34,94,94,2,0,"1",0.491394,1,0.3,3,"ldrc_0_018","2",1,1,"A_first"
"420",35,96,96.01,0,0,"1",0.772634,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"421",36,98,98.01,1,1,"4",0.719845,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"422",37,100,100.01,0,0,"1",0.824101,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"423",38,103,103.01,0,0,"4",0.416984,0,0,0,"ldrc_0_018","2",1,1,"A_first"
"424",39,106,106.01,2,0,"0",0,1,0.25,4,"ldrc_0_018","2",1,1,"A_first"
"425",40,108,108.01,0,0,"1",0.645071,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"426",41,111,111.01,0,0,"1",0.673783,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"427",42,113,113.01,3,1,"4",0.514139,1,0.3,3,"ldrc_0_018","2",1,1,"A_first"
"428",43,115,115.01,2,0,"0",0,1,0.25,4,"ldrc_0_018","2",1,1,"A_first"
"429",44,118,118.01,3,1,"4",0.545344,1,0.3,3,"ldrc_0_018","2",1,1,"A_first"
"430",45,120,120.02,1,1,"4",0.565443,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"431",46,124,124.02,1,1,"4",0.564877,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"432",47,126,126.02,0,0,"1",0.736136,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"433",48,128,128,0,0,"1",0.785994,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"434",49,130,130,2,0,"1",0.663259,1,0.25,3,"ldrc_0_018","2",1,1,"A_first"
"435",50,132,132,3,1,"4",0.374523,1,0.2,3,"ldrc_0_018","2",1,1,"A_first"
"436",51,134,134,3,1,"0",0,1,0.15,4,"ldrc_0_018","2",1,1,"A_first"
"437",52,136,136.01,0,0,"1",0.43,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"438",53,139,139.01,1,1,"4",0.588964,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"439",54,142,142.01,0,0,"1",0.595669,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"440",55,144,144.01,1,1,"4",0.506939,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"441",56,146,146.01,1,1,"4",0.70416,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"442",57,148,148.01,0,0,"1",0.498372,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"443",58,150,150.01,1,1,"4",0.708679,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"444",59,152,152.01,0,0,"1",0.394815,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"445",60,154,154.01,0,0,"1",0.55242,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"446",61,158,158.01,3,1,"4",0.57061,1,0.2,3,"ldrc_0_018","2",1,1,"A_first"
"447",62,161,161.02,2,0,"0",0,1,0.15,4,"ldrc_0_018","2",1,1,"A_first"
"448",63,163,163.02,2,0,"0",0,1,0.2,4,"ldrc_0_018","2",1,1,"A_first"
"449",64,171,171,0,0,"1",0.628239,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"450",65,176,176.01,1,1,"4",0.615338,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"451",66,179,179.01,0,0,"1",0.582286,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"452",67,184,184.01,0,0,"1",0.763363,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"453",68,186,186.01,0,0,"1",0.7316,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"454",69,190,190.01,0,0,"1",0.601009,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"455",70,192,192.01,1,1,"4",0.558311,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"456",71,194,194.01,1,1,"1",0.517516,0,0,0,"ldrc_0_018","2",1,1,"A_first"
"457",72,196,196.01,1,1,"4",0.474666,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"458",73,199,199.01,2,0,"0",0,1,0.25,4,"ldrc_0_018","2",1,1,"A_first"
"459",74,201,201.02,3,1,"4",0.608835,1,0.3,3,"ldrc_0_018","2",1,1,"A_first"
"460",75,204,204.02,2,0,"0",0,1,0.25,4,"ldrc_0_018","2",1,1,"A_first"
"461",76,207,207.02,1,1,"4",0.837544,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"462",77,211,211,1,1,"4",0.538674,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"463",78,214,214,0,0,"1",0.568411,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"464",79,216,216,0,0,"1",0.711696,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"465",80,219,219.01,0,0,"1",0.531736,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"466",81,221,221.01,0,0,"1",0.822793,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"467",82,225,225.01,3,1,"4",0.43235,1,0.3,3,"ldrc_0_018","2",1,1,"A_first"
"468",83,227,227.01,1,1,"4",0.552496,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"469",84,229,229.01,3,1,"4",0.446774,1,0.25,3,"ldrc_0_018","2",1,1,"A_first"
"470",85,231,231.01,2,0,"0",0,1,0.2,4,"ldrc_0_018","2",1,1,"A_first"
"471",86,233,233.01,3,1,"4",0.552283,1,0.25,3,"ldrc_0_018","2",1,1,"A_first"
"472",87,238,238.01,1,1,"4",0.589355,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"473",88,240,240.01,1,1,"4",0.460552,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"474",89,244,244.02,1,1,"4",0.613998,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"475",90,246,246.02,0,0,"1",0.664242,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"476",91,248,248.02,1,1,"4",0.559502,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"477",92,250,250,1,1,"1",0.499086,0,0,0,"ldrc_0_018","2",1,1,"A_first"
"478",93,252,252,1,1,"4",0.491604,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"479",94,255,255,2,0,"0",0,1,0.2,4,"ldrc_0_018","2",1,1,"A_first"
"480",95,257,257,1,1,"4",0.509719,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"481",96,259,259.01,0,0,"1",0.875043,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"482",97,261,261.01,0,0,"1",0.552228,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"483",98,263,263.01,3,1,"0",0,1,0.25,4,"ldrc_0_018","2",1,1,"A_first"
"484",99,265,265.01,0,0,"1",0.676743,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"485",100,267,267.01,1,1,"4",0.628091,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"486",101,269,269.01,0,0,"1",0.652168,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"487",102,274,274.01,3,1,"0",0,1,0.3,4,"ldrc_0_018","2",1,1,"A_first"
"488",103,276,276.01,2,0,"0",0,1,0.35,4,"ldrc_0_018","2",1,1,"A_first"
"489",104,279,279.01,0,0,"1",0.55617,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"490",105,281,281.01,0,0,"1",0.556626,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"491",106,286,286.02,1,1,"4",0.560638,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"492",107,290,290.02,1,1,"4",0.600199,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"493",108,293,293,0,0,"1",0.63463,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"494",109,295,295,0,0,"1",0.692805,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"495",110,297,297,1,1,"4",0.492247,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"496",111,300,300.01,0,0,"1",0.681929,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"497",112,302,302.01,0,0,"1",0.740215,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"498",113,308,308.01,3,1,"4",0.73297,1,0.4,3,"ldrc_0_018","2",1,1,"A_first"
"499",114,310,310.01,0,0,"0",0,0,0,5,"ldrc_0_018","2",1,1,"A_first"
"500",115,312,312.01,2,0,"0",0,1,0.35,4,"ldrc_0_018","2",1,1,"A_first"
"501",116,314,314.01,0,0,"1",0.624682,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"502",117,316,316.01,0,0,"1",0.801889,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"503",118,318,318.01,0,0,"1",0.644049,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"504",119,324,324.02,1,1,"4",0.568846,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"505",120,326,326.02,1,1,"4",0.548986,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"506",121,329,329.02,0,0,"1",0.635751,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"507",122,331,331,0,0,"1",0.690593,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"508",123,333,333,1,1,"4",0.508206,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"509",124,337,337,1,1,"4",0.624483,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"510",125,339,339.01,2,0,"0",0,1,0.4,4,"ldrc_0_018","2",1,1,"A_first"
"511",126,344,344.01,1,1,"4",0.522856,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"512",127,346,346.01,0,0,"1",0.759985,0,0,1,"ldrc_0_018","2",1,1,"A_first"
"513",0,0,0.02,1,1,"4",0.605728,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"514",1,2,2.02,1,1,"4",0.5288,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"515",2,5,5.02,1,1,"4",0.681698,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"516",3,12,12,0,0,"1",0.863639,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"517",4,14,14.01,3,1,"0",0,1,0.25,4,"ldrc_0_025","1",1,1,"A_first"
"518",5,16,16.01,3,1,"4",0.529208,1,0.3,3,"ldrc_0_025","1",1,1,"A_first"
"519",6,18,18.01,2,0,"1",0.369425,1,0.25,3,"ldrc_0_025","1",1,1,"A_first"
"520",7,21,21.01,0,0,"1",0.525226,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"521",8,23,23.01,1,1,"4",0.518514,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"522",9,25,25.01,0,0,"1",0.534728,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"523",10,34,34.01,0,0,"1",0.6513,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"524",11,36,36.01,1,1,"4",0.606513,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"525",12,39,39.02,1,1,"4",0.629362,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"526",13,41,41.02,0,0,"1",0.798578,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"527",14,43,43.02,0,0,"1",0.971957,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"528",15,46,46,0,0,"1",0.568305,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"529",16,48,48,1,1,"4",0.576579,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"530",17,51,51,1,1,"4",0.544455,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"531",18,56,56.01,3,1,"0",0,1,0.2,4,"ldrc_0_025","1",1,1,"A_first"
"532",19,58,58.01,3,1,"4",0.49385,1,0.25,3,"ldrc_0_025","1",1,1,"A_first"
"533",20,61,61.01,0,0,"1",0.531661,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"534",21,63,63.01,3,1,"0",0,1,0.2,4,"ldrc_0_025","1",1,1,"A_first"
"535",22,66,66.01,1,1,"4",0.546801,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"536",23,69,69.01,1,1,"4",0.645573,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"537",24,71,71.01,0,0,"1",0.584889,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"538",25,73,73.01,0,0,"1",0.539056,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"539",26,75,75.01,0,0,"1",0.591265,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"540",27,77,77.01,1,1,"4",0.59351,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"541",28,79,79.02,1,1,"4",0.691767,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"542",29,81,81.02,1,1,"4",0.657036,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"543",30,83,83.02,0,0,"1",0.678357,0,0,1,"ldrc_0_025","1",1,1,"A_first"
"544",31,86,86,2,0,"0",0,1,0.25,4,"ldrc_0_025","1",1,1,"A_first"
"545",32,88,88,2,0,"0",0,1,0.3,4,"ldrc_0_025","1",1,1,"A_first"
"546",33,90,90,3,1,"0",0,1,0.35,4,"ldrc_0_025","1",1,1,"A_first"
"547",34,93,93,1,1,"4",0.632934,0,0,1,"ldrc_0_025","1",1,1,"A_first"
