"","subnum","runnum","vif","value"
"286","1_028","Run1","des.matV6",1.35958996363371
"287","1_028","Run1","des.matV7",2.30134941358004
"288","1_028","Run1","des.matV8",1.75688695844431
"289","1_028","Run1","des.matV9",1.86041049259996
"290","1_028","Run1","des.matV10",1.23841743212309
"291","1_028","Run1","des.matV11",NA
"292","1_028","Run1","des.matV12",NA
"293","1_028","Run1","des.matV13",1.78232442091357
"294","1_028","Run1","des.matV14",1.39249906195764
"295","1_028","Run2","des.matV1",2.51122926195983
"296","1_028","Run2","des.matV2",1.72259321797782
"297","1_028","Run2","des.matV3",2.58048316068191
"298","1_028","Run2","des.matV4",1.49800962751146
"299","1_028","Run2","des.matV5",1.8834196675989
"300","1_028","Run2","des.matV6",1.2324078691086
"301","1_028","Run2","des.matV7",2.51687043557115
"302","1_028","Run2","des.matV8",1.86790029701342
"303","1_028","Run2","des.matV9",1.8665361721253
"304","1_028","Run2","des.matV10",1.41680588027123
"305","1_028","Run2","des.matV11",NA
"306","1_028","Run2","des.matV12",NA
"307","1_028","Run2","des.matV13",1.8967488370897
"308","1_028","Run2","des.matV14",1.55382759253746
"309","2_008","Run1","des.matV1",1.91781426095302
"310","2_008","Run1","des.matV2",1.22863113285827
"311","2_008","Run1","des.matV3",1.84141960371155
"312","2_008","Run1","des.matV4",1.23830808796592
"313","2_008","Run1","des.matV5",2.02728180731906
"314","2_008","Run1","des.matV6",1.41481560174413
"315","2_008","Run1","des.matV7",1.81800685524441
"316","2_008","Run1","des.matV8",1.18732174540519
"317","2_008","Run1","des.matV9",NA
"318","2_008","Run1","des.matV10",NA
"319","2_008","Run1","des.matV11",NA
"320","2_008","Run1","des.matV12",NA
"321","2_008","Run1","des.matV13",1.24172451103627
"322","2_008","Run1","des.matV14",1.17522720412547
"323","2_008","Run2","des.matV1",2.09441848332809
"324","2_008","Run2","des.matV2",1.55406815355184
"325","2_008","Run2","des.matV3",2.31392802210127
"326","2_008","Run2","des.matV4",1.58555733709799
"327","2_008","Run2","des.matV5",1.80087522628918
"328","2_008","Run2","des.matV6",1.28912508169583
"329","2_008","Run2","des.matV7",2.18789151697725
"330","2_008","Run2","des.matV8",1.42189537889967
"331","2_008","Run2","des.matV9",1.4601231090165
"332","2_008","Run2","des.matV10",1.19460798683673
"333","2_008","Run2","des.matV11",NA
"334","2_008","Run2","des.matV12",NA
"335","2_008","Run2","des.matV13",1.57597092126964
"336","2_008","Run2","des.matV14",1.28964162915316
"337","2_008","Run3","des.matV1",2.23059575257498
"338","2_008","Run3","des.matV2",1.71299704134856
"339","2_008","Run3","des.matV3",2.07850519063139
"340","2_008","Run3","des.matV4",1.2798400739262
"341","2_008","Run3","des.matV5",1.74808866191481
"342","2_008","Run3","des.matV6",1.20993666704574
"343","2_008","Run3","des.matV7",1.73698447118947
"344","2_008","Run3","des.matV8",1.23126419302071
"345","2_008","Run3","des.matV9",1.77903104004953
"346","2_008","Run3","des.matV10",1.3353419012829
"347","2_008","Run3","des.matV11",NA
"348","2_008","Run3","des.matV12",NA
"349","2_008","Run3","des.matV13",1.45892267124234
"350","2_008","Run3","des.matV14",1.27531188697802
"351","2_010","Run1","des.matV1",1.91781426095302
"352","2_010","Run1","des.matV2",1.22863113285827
"353","2_010","Run1","des.matV3",1.84141960371155
"354","2_010","Run1","des.matV4",1.23830808796592
"355","2_010","Run1","des.matV5",2.02728180731906
"356","2_010","Run1","des.matV6",1.41481560174413
"357","2_010","Run1","des.matV7",1.81800685524441
"358","2_010","Run1","des.matV8",1.18732174540519
"359","2_010","Run1","des.matV9",NA
"360","2_010","Run1","des.matV10",NA
"361","2_010","Run1","des.matV11",NA
"362","2_010","Run1","des.matV12",NA
"363","2_010","Run1","des.matV13",1.24172451103627
"364","2_010","Run1","des.matV14",1.17522720412547
"365","2_010","Run2","des.matV1",1.91563214992063
"366","2_010","Run2","des.matV2",1.31531575505359
"367","2_010","Run2","des.matV3",2.52991461483622
"368","2_010","Run2","des.matV4",2.48200954622665
"369","2_010","Run2","des.matV5",2.00172725523568
"370","2_010","Run2","des.matV6",1.55057881624376
"371","2_010","Run2","des.matV7",2.49031620183131
"372","2_010","Run2","des.matV8",1.6650388824215
"373","2_010","Run2","des.matV9",2.53482791072213
"374","2_010","Run2","des.matV10",1.66521715180846
"375","2_010","Run2","des.matV11",NA
"376","2_010","Run2","des.matV12",NA
"377","2_010","Run2","des.matV13",1.89156908961127
"378","2_010","Run2","des.matV14",1.588533652668
"379","2_010","Run3","des.matV1",3.5251152811233
"380","2_010","Run3","des.matV2",2.14306962570783
"381","2_010","Run3","des.matV3",2.44989504424552
"382","2_010","Run3","des.matV4",1.65021240288936
"383","2_010","Run3","des.matV5",2.6029723654013
"384","2_010","Run3","des.matV6",1.59817444444217
"385","2_010","Run3","des.matV7",2.26380234274367
"386","2_010","Run3","des.matV8",1.50236158900767
"387","2_010","Run3","des.matV9",2.46565930802523
"388","2_010","Run3","des.matV10",1.45732349164783
"389","2_010","Run3","des.matV11",NA
"390","2_010","Run3","des.matV12",NA
"391","2_010","Run3","des.matV13",1.92642791804138
