"TrialNum","Onset","TrueOns","cond","Stim","Resp","RT","StopTrial","SSD","correct","subind","runnum","first","groupnum","group"
86,233,233.01,"3","1","4",0.820519,1,0.55,"3","ldrc_c_032","2",1,"11","A_control"
87,238,238.01,"1","1","4",0.676534,0,0,"1","ldrc_c_032","2",1,"11","A_control"
88,240,240.01,"1","1","4",0.764796,0,0,"1","ldrc_c_032","2",1,"11","A_control"
89,244,244.02,"1","1","4",0.526154,0,0,"1","ldrc_c_032","2",1,"11","A_control"
90,246,246.02,"0","0","0",0,0,0,"5","ldrc_c_032","2",1,"11","A_control"
91,248,248.02,"1","1","4",0.356603,0,0,"1","ldrc_c_032","2",1,"11","A_control"
92,250,250,"1","1","4",0.556558,0,0,"1","ldrc_c_032","2",1,"11","A_control"
93,252,252,"1","1","4",0.494831,0,0,"1","ldrc_c_032","2",1,"11","A_control"
94,255,255,"2","0","1",0.738697,1,0.5,"3","ldrc_c_032","2",1,"11","A_control"
95,257,257,"1","1","4",0.542908,0,0,"1","ldrc_c_032","2",1,"11","A_control"
96,259,259.01,"0","0","1",0.75813,0,0,"1","ldrc_c_032","2",1,"11","A_control"
97,261,261.01,"0","0","1",0.679308,0,0,"1","ldrc_c_032","2",1,"11","A_control"
98,263,263.01,"3","1","4",0.518627,1,0.45,"3","ldrc_c_032","2",1,"11","A_control"
99,265,265.01,"0","0","1",0.606778,0,0,"1","ldrc_c_032","2",1,"11","A_control"
100,267,267.01,"1","1","4",0.748088,0,0,"1","ldrc_c_032","2",1,"11","A_control"
101,269,269.01,"0","0","1",0.59033,0,0,"1","ldrc_c_032","2",1,"11","A_control"
102,274,274.01,"3","1","4",0.482419,1,0.4,"3","ldrc_c_032","2",1,"11","A_control"
103,276,276.01,"2","0","0",0,1,0.35,"4","ldrc_c_032","2",1,"11","A_control"
104,279,279.01,"0","0","1",0.7225,0,0,"1","ldrc_c_032","2",1,"11","A_control"
105,281,281.01,"0","0","1",0.649847,0,0,"1","ldrc_c_032","2",1,"11","A_control"
106,286,286.02,"1","1","4",0.582803,0,0,"1","ldrc_c_032","2",1,"11","A_control"
107,290,290.02,"1","1","4",0.686216,0,0,"1","ldrc_c_032","2",1,"11","A_control"
108,293,293,"0","0","4",0.442706,0,0,"0","ldrc_c_032","2",1,"11","A_control"
109,295,295,"0","0","0",0,0,0,"5","ldrc_c_032","2",1,"11","A_control"
110,297,297,"1","1","1",0.785341,0,0,"0","ldrc_c_032","2",1,"11","A_control"
111,300,300.01,"0","0","1",0.437169,0,0,"1","ldrc_c_032","2",1,"11","A_control"
112,302,302.01,"0","0","1",0.523398,0,0,"1","ldrc_c_032","2",1,"11","A_control"
113,308,308.01,"3","1","4",0.576128,1,0.4,"3","ldrc_c_032","2",1,"11","A_control"
114,310,310.01,"0","0","1",0.947511,0,0,"1","ldrc_c_032","2",1,"11","A_control"
115,312,312.01,"2","0","0",0,1,0.35,"4","ldrc_c_032","2",1,"11","A_control"
116,314,314.01,"0","0","0",0,0,0,"5","ldrc_c_032","2",1,"11","A_control"
117,316,316.01,"0","0","0",0,0,0,"5","ldrc_c_032","2",1,"11","A_control"
118,318,318.01,"0","0","1",0.996307,0,0,"1","ldrc_c_032","2",1,"11","A_control"
119,324,324.02,"1","1","4",0.559941,0,0,"1","ldrc_c_032","2",1,"11","A_control"
120,326,326.02,"1","1","4",0.854337,0,0,"1","ldrc_c_032","2",1,"11","A_control"
121,329,329.02,"0","0","1",0.661001,0,0,"1","ldrc_c_032","2",1,"11","A_control"
122,331,331,"0","0","1",0.694975,0,0,"1","ldrc_c_032","2",1,"11","A_control"
123,333,333,"1","1","0",0,0,0,"5","ldrc_c_032","2",1,"11","A_control"
124,337,337,"1","1","4",0.518622,0,0,"1","ldrc_c_032","2",1,"11","A_control"
125,339,339.01,"2","0","1",0.656903,1,0.4,"3","ldrc_c_032","2",1,"11","A_control"
126,344,344.01,"1","1","4",0.526007,0,0,"1","ldrc_c_032","2",1,"11","A_control"
127,346,346.01,"0","0","1",0.428292,0,0,"1","ldrc_c_032","2",1,"11","A_control"
0,0,0.02,"1","1","4",0.763045,0,0,"1","ldrc_c_037","1",1,"11","A_control"
1,2,2.02,"1","1","4",0.430167,0,0,"1","ldrc_c_037","1",1,"11","A_control"
2,5,5.02,"1","1","4",0.450058,0,0,"1","ldrc_c_037","1",1,"11","A_control"
3,12,12,"0","0","1",0.447913,0,0,"1","ldrc_c_037","1",1,"11","A_control"
4,14,14.01,"3","1","4",0.475475,1,0.25,"3","ldrc_c_037","1",1,"11","A_control"
5,16,16.01,"3","1","0",0,1,0.2,"4","ldrc_c_037","1",1,"11","A_control"
6,18,18.01,"2","0","1",0.434669,1,0.25,"3","ldrc_c_037","1",1,"11","A_control"
7,21,21.01,"0","0","1",0.557555,0,0,"1","ldrc_c_037","1",1,"11","A_control"
8,23,23.01,"1","1","4",0.841723,0,0,"1","ldrc_c_037","1",1,"11","A_control"
9,25,25.01,"0","0","1",0.388018,0,0,"1","ldrc_c_037","1",1,"11","A_control"
10,34,34.01,"0","0","1",0.566604,0,0,"1","ldrc_c_037","1",1,"11","A_control"
11,36,36.01,"1","1","4",0.602891,0,0,"1","ldrc_c_037","1",1,"11","A_control"
12,39,39.02,"1","1","4",0.471668,0,0,"1","ldrc_c_037","1",1,"11","A_control"
13,41,41.02,"0","0","1",0.407786,0,0,"1","ldrc_c_037","1",1,"11","A_control"
14,43,43.02,"0","0","1",0.532271,0,0,"1","ldrc_c_037","1",1,"11","A_control"
15,46,46,"0","0","1",0.785671,0,0,"1","ldrc_c_037","1",1,"11","A_control"
16,48,48,"1","1","4",0.619995,0,0,"1","ldrc_c_037","1",1,"11","A_control"
17,51,51,"1","1","4",0.451773,0,0,"1","ldrc_c_037","1",1,"11","A_control"
18,56,56.01,"3","1","0",0,1,0.2,"4","ldrc_c_037","1",1,"11","A_control"
19,58,58.01,"3","1","0",0,1,0.25,"4","ldrc_c_037","1",1,"11","A_control"
20,61,61.01,"0","0","1",0.664128,0,0,"1","ldrc_c_037","1",1,"11","A_control"
21,63,63.01,"3","1","0",0,1,0.3,"4","ldrc_c_037","1",1,"11","A_control"
22,66,66.01,"1","1","4",0.455053,0,0,"1","ldrc_c_037","1",1,"11","A_control"
23,69,69.01,"1","1","4",0.524938,0,0,"1","ldrc_c_037","1",1,"11","A_control"
24,71,71.01,"0","0","1",0.737232,0,0,"1","ldrc_c_037","1",1,"11","A_control"
25,73,73.01,"0","0","1",0.51741,0,0,"1","ldrc_c_037","1",1,"11","A_control"
26,75,75.01,"0","0","1",0.679794,0,0,"1","ldrc_c_037","1",1,"11","A_control"
27,77,77.01,"1","1","4",0.662779,0,0,"1","ldrc_c_037","1",1,"11","A_control"
28,79,79.02,"1","1","4",0.433027,0,0,"1","ldrc_c_037","1",1,"11","A_control"
29,81,81.02,"1","1","4",0.563369,0,0,"1","ldrc_c_037","1",1,"11","A_control"
30,83,83.02,"0","0","1",0.833352,0,0,"1","ldrc_c_037","1",1,"11","A_control"
31,86,86,"2","0","1",0.429947,1,0.35,"3","ldrc_c_037","1",1,"11","A_control"
32,88,88,"2","0","0",0,1,0.3,"4","ldrc_c_037","1",1,"11","A_control"
33,90,90,"3","1","0",0,1,0.35,"4","ldrc_c_037","1",1,"11","A_control"
34,93,93,"1","1","4",0.671356,0,0,"1","ldrc_c_037","1",1,"11","A_control"
35,95,95.01,"1","1","4",0.453611,0,0,"1","ldrc_c_037","1",1,"11","A_control"
36,97,97.01,"1","1","4",0.42089,0,0,"1","ldrc_c_037","1",1,"11","A_control"
37,100,100.01,"0","0","1",0.708667,0,0,"1","ldrc_c_037","1",1,"11","A_control"
38,103,103.01,"0","0","1",0.44753,0,0,"1","ldrc_c_037","1",1,"11","A_control"
39,105,105.01,"0","0","1",0.567874,0,0,"1","ldrc_c_037","1",1,"11","A_control"
40,108,108.01,"0","0","1",0.648633,0,0,"1","ldrc_c_037","1",1,"11","A_control"
41,110,110.01,"0","0","1",0.818899,0,0,"1","ldrc_c_037","1",1,"11","A_control"
42,112,112.01,"2","0","0",0,1,0.4,"4","ldrc_c_037","1",1,"11","A_control"
43,114,114.01,"3","1","0",0,1,0.45,"4","ldrc_c_037","1",1,"11","A_control"
44,116,116.01,"3","1","0",0,1,0.5,"4","ldrc_c_037","1",1,"11","A_control"
45,121,121.02,"1","1","4",0.646782,0,0,"1","ldrc_c_037","1",1,"11","A_control"
46,123,123.02,"1","1","4",0.407995,0,0,"1","ldrc_c_037","1",1,"11","A_control"
47,125,125,"1","1","4",0.427807,0,0,"1","ldrc_c_037","1",1,"11","A_control"
48,128,128,"0","0","1",0.513603,0,0,"1","ldrc_c_037","1",1,"11","A_control"
49,130,130,"3","1","4",0.497698,1,0.55,"3","ldrc_c_037","1",1,"11","A_control"
50,132,132,"0","0","1",0.757165,0,0,"1","ldrc_c_037","1",1,"11","A_control"
51,134,134,"1","1","4",0.761484,0,0,"1","ldrc_c_037","1",1,"11","A_control"
52,136,136.01,"0","0","1",0.494501,0,0,"1","ldrc_c_037","1",1,"11","A_control"
53,139,139.01,"2","0","1",0.577307,1,0.5,"3","ldrc_c_037","1",1,"11","A_control"
54,144,144.01,"0","0","1",0.74456,0,0,"1","ldrc_c_037","1",1,"11","A_control"
55,147,147.01,"0","0","1",0.697318,0,0,"1","ldrc_c_037","1",1,"11","A_control"
56,149,149.01,"1","1","4",0.718571,0,0,"1","ldrc_c_037","1",1,"11","A_control"
57,153,153.01,"1","1","4",0.755078,0,0,"1","ldrc_c_037","1",1,"11","A_control"
58,155,155.01,"0","0","1",0.673368,0,0,"1","ldrc_c_037","1",1,"11","A_control"
59,157,157.01,"3","1","4",0.467238,1,0.45,"3","ldrc_c_037","1",1,"11","A_control"
60,163,163.02,"1","1","4",0.763271,0,0,"1","ldrc_c_037","1",1,"11","A_control"
61,165,165.02,"0","0","1",0.528472,0,0,"1","ldrc_c_037","1",1,"11","A_control"
62,167,167,"0","0","1",0.81924,0,0,"1","ldrc_c_037","1",1,"11","A_control"
63,169,169,"1","1","4",0.739645,0,0,"1","ldrc_c_037","1",1,"11","A_control"
64,174,174,"0","0","1",0.801718,0,0,"1","ldrc_c_037","1",1,"11","A_control"
65,177,177.01,"0","0","1",0.931502,0,0,"1","ldrc_c_037","1",1,"11","A_control"
66,179,179.01,"1","1","4",0.551026,0,0,"1","ldrc_c_037","1",1,"11","A_control"
67,181,181.01,"0","0","1",0.678064,0,0,"1","ldrc_c_037","1",1,"11","A_control"
68,183,183.01,"1","1","4",0.772216,0,0,"1","ldrc_c_037","1",1,"11","A_control"
69,186,186.01,"3","1","4",0.7501,1,0.4,"3","ldrc_c_037","1",1,"11","A_control"
70,188,188.01,"3","1","0",0,1,0.35,"4","ldrc_c_037","1",1,"11","A_control"
71,192,192.01,"0","0","1",0.772817,0,0,"1","ldrc_c_037","1",1,"11","A_control"
72,195,195.01,"0","0","1",0.741677,0,0,"1","ldrc_c_037","1",1,"11","A_control"
73,197,197.01,"3","1","4",0.557894,1,0.4,"3","ldrc_c_037","1",1,"11","A_control"
74,199,199.01,"1","1","4",0.841223,0,0,"1","ldrc_c_037","1",1,"11","A_control"
75,203,203.02,"0","0","1",0.734537,0,0,"1","ldrc_c_037","1",1,"11","A_control"
76,206,206.02,"0","0","1",0.570208,0,0,"1","ldrc_c_037","1",1,"11","A_control"
77,208,208,"1","1","4",0.472161,0,0,"1","ldrc_c_037","1",1,"11","A_control"
78,210,210,"0","0","1",0.474337,0,0,"1","ldrc_c_037","1",1,"11","A_control"
79,214,214,"3","1","4",0.505079,1,0.35,"3","ldrc_c_037","1",1,"11","A_control"
80,217,217.01,"2","0","0",0,1,0.3,"4","ldrc_c_037","1",1,"11","A_control"
81,219,219.01,"0","0","1",0.751209,0,0,"1","ldrc_c_037","1",1,"11","A_control"
82,221,221.01,"1","1","4",0.671348,0,0,"1","ldrc_c_037","1",1,"11","A_control"
83,223,223.01,"0","0","1",0.70466,0,0,"1","ldrc_c_037","1",1,"11","A_control"
84,225,225.01,"0","0","1",0.651052,0,0,"1","ldrc_c_037","1",1,"11","A_control"
85,227,227.01,"1","1","4",0.737985,0,0,"1","ldrc_c_037","1",1,"11","A_control"
86,230,230.01,"1","1","4",0.672809,0,0,"1","ldrc_c_037","1",1,"11","A_control"
87,232,232.01,"1","1","4",0.75516,0,0,"1","ldrc_c_037","1",1,"11","A_control"
88,234,234.01,"0","0","0",0,0,0,"5","ldrc_c_037","1",1,"11","A_control"
89,238,238.01,"0","0","4",0.875892,0,0,"0","ldrc_c_037","1",1,"11","A_control"
90,240,240.01,"0","0","1",0.604717,0,0,"1","ldrc_c_037","1",1,"11","A_control"
91,242,242.02,"0","0","1",0.787361,0,0,"1","ldrc_c_037","1",1,"11","A_control"
92,249,249.02,"1","1","4",0.764613,0,0,"1","ldrc_c_037","1",1,"11","A_control"
93,253,253,"1","1","4",0.435665,0,0,"1","ldrc_c_037","1",1,"11","A_control"
94,257,257.01,"2","0","0",0,1,0.35,"4","ldrc_c_037","1",1,"11","A_control"
95,259,259.01,"3","1","0",0,1,0.4,"4","ldrc_c_037","1",1,"11","A_control"
96,261,261.01,"2","0","0",0,1,0.45,"4","ldrc_c_037","1",1,"11","A_control"
97,265,265.01,"0","0","1",0.468043,0,0,"1","ldrc_c_037","1",1,"11","A_control"
98,271,271.01,"2","0","1",0.461787,1,0.5,"3","ldrc_c_037","1",1,"11","A_control"
99,276,276.01,"2","0","1",0.389764,1,0.45,"3","ldrc_c_037","1",1,"11","A_control"
100,278,278.01,"2","0","1",0.421869,1,0.4,"3","ldrc_c_037","1",1,"11","A_control"
101,280,280.01,"1","1","1",0.260469,0,0,"0","ldrc_c_037","1",1,"11","A_control"
102,282,282.02,"1","1","4",0.408625,0,0,"1","ldrc_c_037","1",1,"11","A_control"
103,284,284.02,"0","0","1",0.478948,0,0,"1","ldrc_c_037","1",1,"11","A_control"
104,286,286.02,"1","1","4",0.408058,0,0,"1","ldrc_c_037","1",1,"11","A_control"
105,288,288.02,"1","1","4",0.459349,0,0,"1","ldrc_c_037","1",1,"11","A_control"
106,291,291,"2","0","1",0.582929,1,0.35,"3","ldrc_c_037","1",1,"11","A_control"
107,295,295,"0","0","1",0.664356,0,0,"1","ldrc_c_037","1",1,"11","A_control"
108,298,298.01,"2","0","1",0.549214,1,0.3,"3","ldrc_c_037","1",1,"11","A_control"
109,300,300.01,"2","0","0",0,1,0.25,"4","ldrc_c_037","1",1,"11","A_control"
110,302,302.01,"0","0","1",0.727633,0,0,"1","ldrc_c_037","1",1,"11","A_control"
111,305,305.01,"1","1","4",0.507465,0,0,"1","ldrc_c_037","1",1,"11","A_control"
112,307,307.01,"1","1","4",0.486792,0,0,"1","ldrc_c_037","1",1,"11","A_control"
113,309,309.01,"0","0","1",0.466959,0,0,"1","ldrc_c_037","1",1,"11","A_control"
114,312,312.01,"3","1","4",0.548789,1,0.3,"3","ldrc_c_037","1",1,"11","A_control"
115,317,317.01,"0","0","0",0,0,0,"5","ldrc_c_037","1",1,"11","A_control"
116,319,319.01,"1","1","4",0.480099,0,0,"1","ldrc_c_037","1",1,"11","A_control"
117,321,321.01,"0","0","1",0.418556,0,0,"1","ldrc_c_037","1",1,"11","A_control"
118,323,323.02,"0","0","1",0.604726,0,0,"1","ldrc_c_037","1",1,"11","A_control"
119,325,325.02,"1","1","4",0.58488,0,0,"1","ldrc_c_037","1",1,"11","A_control"
120,329,329.02,"2","0","0",0,1,0.25,"4","ldrc_c_037","1",1,"11","A_control"
121,331,331,"1","1","4",0.828266,0,0,"1","ldrc_c_037","1",1,"11","A_control"
122,335,335,"1","1","1",0.3516,0,0,"0","ldrc_c_037","1",1,"11","A_control"
123,337,337,"1","1","4",0.435742,0,0,"1","ldrc_c_037","1",1,"11","A_control"
124,339,339.01,"1","1","4",0.399941,0,0,"1","ldrc_c_037","1",1,"11","A_control"
125,341,341.01,"1","1","4",0.43237,0,0,"1","ldrc_c_037","1",1,"11","A_control"
126,343,343.01,"1","1","4",0.824841,0,0,"1","ldrc_c_037","1",1,"11","A_control"
127,348,348.01,"2","0","0",0,1,0.3,"4","ldrc_c_037","1",1,"11","A_control"
0,0,0.02,"0","0","1",0.93152,0,0,"1","ldrc_c_037","2",1,"11","A_control"
1,2,2.02,"0","0","1",0.530874,0,0,"1","ldrc_c_037","2",1,"11","A_control"
2,6,6.02,"0","0","1",0.506589,0,0,"1","ldrc_c_037","2",1,"11","A_control"
3,8,8,"1","1","4",0.640347,0,0,"1","ldrc_c_037","2",1,"11","A_control"
4,10,10,"1","1","4",0.52954,0,0,"1","ldrc_c_037","2",1,"11","A_control"
5,12,12,"1","1","4",0.539655,0,0,"1","ldrc_c_037","2",1,"11","A_control"
6,14,14.01,"1","1","4",0.500183,0,0,"1","ldrc_c_037","2",1,"11","A_control"
7,16,16.01,"1","1","4",0.38525,0,0,"1","ldrc_c_037","2",1,"11","A_control"
8,19,19.01,"1","1","4",0.8574,0,0,"1","ldrc_c_037","2",1,"11","A_control"
9,21,21.01,"0","0","1",0.60244,0,0,"1","ldrc_c_037","2",1,"11","A_control"
10,24,24.01,"2","0","0",0,1,0.25,"4","ldrc_c_037","2",1,"11","A_control"
11,29,29.01,"3","1","0",0,1,0.3,"4","ldrc_c_037","2",1,"11","A_control"
12,31,31.01,"0","0","1",0.448555,0,0,"1","ldrc_c_037","2",1,"11","A_control"
13,33,33.01,"1","1","4",0.347824,0,0,"1","ldrc_c_037","2",1,"11","A_control"
14,35,35.01,"3","1","4",0.48412,1,0.35,"3","ldrc_c_037","2",1,"11","A_control"
15,38,38.02,"1","1","4",0.553838,0,0,"1","ldrc_c_037","2",1,"11","A_control"
16,40,40.02,"1","1","4",0.67315,0,0,"1","ldrc_c_037","2",1,"11","A_control"
17,42,42.02,"3","1","0",0,1,0.3,"4","ldrc_c_037","2",1,"11","A_control"
18,44,44.02,"1","1","4",0.459425,0,0,"1","ldrc_c_037","2",1,"11","A_control"
19,46,46,"1","1","4",0.488338,0,0,"1","ldrc_c_037","2",1,"11","A_control"
20,52,52,"1","1","4",0.765494,0,0,"1","ldrc_c_037","2",1,"11","A_control"
21,55,55.01,"1","1","4",0.767162,0,0,"1","ldrc_c_037","2",1,"11","A_control"
22,57,57.01,"1","1","4",0.714238,0,0,"1","ldrc_c_037","2",1,"11","A_control"
23,59,59.01,"0","0","1",0.937602,0,0,"1","ldrc_c_037","2",1,"11","A_control"
24,61,61.01,"0","0","1",0.762863,0,0,"1","ldrc_c_037","2",1,"11","A_control"
25,63,63.01,"1","1","4",0.756096,0,0,"1","ldrc_c_037","2",1,"11","A_control"
26,65,65.01,"0","0","1",0.696298,0,0,"1","ldrc_c_037","2",1,"11","A_control"
27,68,68.01,"1","1","4",0.706823,0,0,"1","ldrc_c_037","2",1,"11","A_control"
28,71,71.01,"0","0","1",0.681936,0,0,"1","ldrc_c_037","2",1,"11","A_control"
29,73,73.01,"1","1","4",0.684168,0,0,"1","ldrc_c_037","2",1,"11","A_control"
30,80,80.02,"2","0","1",0.521577,1,0.35,"3","ldrc_c_037","2",1,"11","A_control"
31,87,87.02,"2","0","0",0,1,0.3,"4","ldrc_c_037","2",1,"11","A_control"
32,89,89,"1","1","4",0.729439,0,0,"1","ldrc_c_037","2",1,"11","A_control"
33,91,91,"3","1","0",0,1,0.35,"4","ldrc_c_037","2",1,"11","A_control"
34,94,94,"2","0","1",0.565766,1,0.4,"3","ldrc_c_037","2",1,"11","A_control"
35,96,96.01,"0","0","1",0.588001,0,0,"1","ldrc_c_037","2",1,"11","A_control"
36,98,98.01,"1","1","4",0.58524,0,0,"1","ldrc_c_037","2",1,"11","A_control"
37,100,100.01,"0","0","1",0.312459,0,0,"1","ldrc_c_037","2",1,"11","A_control"
38,103,103.01,"0","0","1",0.464227,0,0,"1","ldrc_c_037","2",1,"11","A_control"
39,106,106.01,"2","0","4",0.267207,1,0.35,"2","ldrc_c_037","2",1,"11","A_control"
40,108,108.01,"0","0","1",0.586287,0,0,"1","ldrc_c_037","2",1,"11","A_control"
41,111,111.01,"0","0","1",0.483241,0,0,"1","ldrc_c_037","2",1,"11","A_control"
42,113,113.01,"3","1","0",0,1,0.3,"4","ldrc_c_037","2",1,"11","A_control"
43,115,115.01,"2","0","1",0.439792,1,0.35,"3","ldrc_c_037","2",1,"11","A_control"
44,118,118.01,"3","1","0",0,1,0.3,"4","ldrc_c_037","2",1,"11","A_control"
45,120,120.02,"1","1","4",0.664873,0,0,"1","ldrc_c_037","2",1,"11","A_control"
46,124,124.02,"1","1","4",0.664204,0,0,"1","ldrc_c_037","2",1,"11","A_control"
47,126,126.02,"0","0","1",0.786609,0,0,"1","ldrc_c_037","2",1,"11","A_control"
48,128,128,"0","0","1",0.710443,0,0,"1","ldrc_c_037","2",1,"11","A_control"
49,130,130,"2","0","0",0,1,0.35,"4","ldrc_c_037","2",1,"11","A_control"
50,132,132,"3","1","4",0.61596,1,0.4,"3","ldrc_c_037","2",1,"11","A_control"
51,134,134,"3","1","0",0,1,0.35,"4","ldrc_c_037","2",1,"11","A_control"
52,136,136.01,"0","0","1",0.697372,0,0,"1","ldrc_c_037","2",1,"11","A_control"
53,139,139.01,"1","1","4",0.704204,0,0,"1","ldrc_c_037","2",1,"11","A_control"
54,142,142.01,"0","0","1",0.660054,0,0,"1","ldrc_c_037","2",1,"11","A_control"
55,144,144.01,"1","1","4",0.724304,0,0,"1","ldrc_c_037","2",1,"11","A_control"
56,146,146.01,"1","1","4",0.82157,0,0,"1","ldrc_c_037","2",1,"11","A_control"
57,148,148.01,"0","0","1",0.914818,0,0,"1","ldrc_c_037","2",1,"11","A_control"
58,150,150.01,"1","1","4",0.559061,0,0,"1","ldrc_c_037","2",1,"11","A_control"
59,152,152.01,"0","0","1",0.724416,0,0,"1","ldrc_c_037","2",1,"11","A_control"
60,154,154.01,"0","0","1",0.781568,0,0,"1","ldrc_c_037","2",1,"11","A_control"
61,158,158.01,"3","1","0",0,1,0.4,"4","ldrc_c_037","2",1,"11","A_control"
62,161,161.02,"2","0","0",0,1,0.45,"4","ldrc_c_037","2",1,"11","A_control"
63,163,163.02,"2","0","0",0,1,0.5,"4","ldrc_c_037","2",1,"11","A_control"
64,171,171,"0","0","1",0.727664,0,0,"1","ldrc_c_037","2",1,"11","A_control"
65,176,176.01,"1","1","0",0,0,0,"5","ldrc_c_037","2",1,"11","A_control"
66,179,179.01,"0","0","1",0.533736,0,0,"1","ldrc_c_037","2",1,"11","A_control"
67,184,184.01,"0","0","1",0.455605,0,0,"1","ldrc_c_037","2",1,"11","A_control"
68,186,186.01,"0","0","1",0.370886,0,0,"1","ldrc_c_037","2",1,"11","A_control"
69,190,190.01,"0","0","1",0.664392,0,0,"1","ldrc_c_037","2",1,"11","A_control"
70,192,192.01,"1","1","0",0,0,0,"5","ldrc_c_037","2",1,"11","A_control"
71,194,194.01,"1","1","4",0.391812,0,0,"1","ldrc_c_037","2",1,"11","A_control"
72,196,196.01,"1","1","4",0.43894,0,0,"1","ldrc_c_037","2",1,"11","A_control"
73,199,199.01,"2","0","1",0.670979,1,0.55,"3","ldrc_c_037","2",1,"11","A_control"
74,201,201.02,"3","1","4",0.524109,1,0.5,"3","ldrc_c_037","2",1,"11","A_control"
75,204,204.02,"2","0","1",0.600428,1,0.45,"3","ldrc_c_037","2",1,"11","A_control"
76,207,207.02,"1","1","4",0.941799,0,0,"1","ldrc_c_037","2",1,"11","A_control"
77,211,211,"1","1","4",0.921818,0,0,"1","ldrc_c_037","2",1,"11","A_control"
78,214,214,"0","0","1",0.876812,0,0,"1","ldrc_c_037","2",1,"11","A_control"
79,216,216,"0","0","1",0.927116,0,0,"1","ldrc_c_037","2",1,"11","A_control"
80,219,219.01,"0","0","1",0.980091,0,0,"1","ldrc_c_037","2",1,"11","A_control"
81,221,221.01,"0","0","1",0.914287,0,0,"1","ldrc_c_037","2",1,"11","A_control"
82,225,225.01,"3","1","0",0,1,0.4,"4","ldrc_c_037","2",1,"11","A_control"
83,227,227.01,"1","1","4",0.739883,0,0,"1","ldrc_c_037","2",1,"11","A_control"
84,229,229.01,"3","1","0",0,1,0.45,"4","ldrc_c_037","2",1,"11","A_control"
85,231,231.01,"2","0","1",0.666368,1,0.5,"3","ldrc_c_037","2",1,"11","A_control"
86,233,233.01,"3","1","0",0,1,0.45,"4","ldrc_c_037","2",1,"11","A_control"
87,238,238.01,"1","1","4",0.582591,0,0,"1","ldrc_c_037","2",1,"11","A_control"
88,240,240.01,"1","1","4",0.721647,0,0,"1","ldrc_c_037","2",1,"11","A_control"
89,244,244.02,"1","1","4",0.800246,0,0,"1","ldrc_c_037","2",1,"11","A_control"
90,246,246.02,"0","0","1",0.852527,0,0,"1","ldrc_c_037","2",1,"11","A_control"
91,248,248,"1","1","4",0.720311,0,0,"1","ldrc_c_037","2",1,"11","A_control"
92,250,250,"1","1","4",0.682592,0,0,"1","ldrc_c_037","2",1,"11","A_control"
93,252,252,"1","1","4",0.684924,0,0,"1","ldrc_c_037","2",1,"11","A_control"
94,255,255,"2","0","0",0,1,0.5,"4","ldrc_c_037","2",1,"11","A_control"
95,257,257.01,"1","1","4",0.712802,0,0,"1","ldrc_c_037","2",1,"11","A_control"
96,259,259.01,"0","0","1",0.982205,0,0,"1","ldrc_c_037","2",1,"11","A_control"
97,261,261.01,"0","0","1",0.746594,0,0,"1","ldrc_c_037","2",1,"11","A_control"
98,263,263.01,"3","1","4",0.526573,1,0.55,"3","ldrc_c_037","2",1,"11","A_control"
99,265,265.01,"0","0","1",0.911082,0,0,"1","ldrc_c_037","2",1,"11","A_control"
100,267,267.01,"1","1","4",0.755214,0,0,"1","ldrc_c_037","2",1,"11","A_control"
101,269,269.01,"0","0","1",0.611447,0,0,"1","ldrc_c_037","2",1,"11","A_control"
102,274,274.01,"3","1","0",0,1,0.5,"4","ldrc_c_037","2",1,"11","A_control"
103,276,276.01,"2","0","0",0,1,0.55,"4","ldrc_c_037","2",1,"11","A_control"
104,279,279.01,"0","0","1",0.98186,0,0,"1","ldrc_c_037","2",1,"11","A_control"
105,281,281.02,"0","0","1",0.6589,0,0,"1","ldrc_c_037","2",1,"11","A_control"
106,286,286.02,"1","1","4",0.58285,0,0,"1","ldrc_c_037","2",1,"11","A_control"
107,290,290,"1","1","4",0.722954,0,0,"1","ldrc_c_037","2",1,"11","A_control"
108,293,293,"0","0","1",0.613905,0,0,"1","ldrc_c_037","2",1,"11","A_control"
109,295,295,"0","0","1",0.579217,0,0,"1","ldrc_c_037","2",1,"11","A_control"
110,297,297,"1","1","4",0.703409,0,0,"1","ldrc_c_037","2",1,"11","A_control"
111,300,300.01,"0","0","1",0.822133,0,0,"1","ldrc_c_037","2",1,"11","A_control"
112,302,302.01,"0","0","1",0.863652,0,0,"1","ldrc_c_037","2",1,"11","A_control"
113,308,308.01,"3","1","0",0,1,0.6,"4","ldrc_c_037","2",1,"11","A_control"
114,310,310.01,"0","0","1",0.63142,0,0,"1","ldrc_c_037","2",1,"11","A_control"
115,312,312.01,"2","0","1",0.623695,1,0.65,"3","ldrc_c_037","2",1,"11","A_control"
116,314,314.01,"0","0","1",0.6329,0,0,"1","ldrc_c_037","2",1,"11","A_control"
117,316,316.01,"0","0","1",0.439933,0,0,"1","ldrc_c_037","2",1,"11","A_control"
118,318,318.01,"0","0","1",0.409331,0,0,"1","ldrc_c_037","2",1,"11","A_control"
119,324,324.02,"1","1","4",0.651097,0,0,"1","ldrc_c_037","2",1,"11","A_control"
120,326,326.02,"1","1","4",0.631326,0,0,"1","ldrc_c_037","2",1,"11","A_control"
121,329,329,"0","0","1",0.508778,0,0,"1","ldrc_c_037","2",1,"11","A_control"
